containerid,coke_ind,coke_kilo
gcn79007780,0,0
gcn79007781,0,0
gcn79007795,0,0
gcn79007808,0,0
gcn79007810,0,0
gcn79007818,0,0
gcn79007828,0,0
gcn79007834,0,0
gcn79007836,0,0
gcn79007842,0,0
gcn79007847,0,0
gcn79007848,0,0
gcn79007852,0,0
gcn79007854,0,0
gcn79007856,0,0
gcn79007873,0,0
gcn79007876,0,0
gcn79007881,0,0
gcn79007884,0,0
gcn79007887,0,0
gcn79007891,0,0
gcn79007894,0,0
gcn79007900,0,0
gcn79007901,0,0
gcn79007907,0,0
gcn79007909,0,0
gcn79007912,0,0
gcn79007913,0,0
gcn79007929,0,0
gcn79007933,0,0
gcn79007934,0,0
gcn79007935,0,0
gcn79007953,0,0
gcn79007955,0,0
gcn79007967,0,0
gcn79007969,0,0
gcn79007986,0,0
gcn79007989,0,0
gcn79007991,0,0
gcn79008004,0,0
gcn79008005,0,0
gcn79008010,0,0
gcn79008029,0,0
gcn79008036,0,0
gcn79008049,0,0
gcn79008053,0,0
gcn79008055,0,0
gcn79008057,0,0
gcn79008063,0,0
gcn79008074,0,0
gcn79008076,0,0
gcn79008078,0,0
gcn79008083,0,0
gcn79008089,0,0
gcn79008092,0,0
gcn79008104,0,0
gcn79008106,0,0
gcn79008113,0,0
gcn79008114,0,0
gcn79008115,0,0
gcn79008118,0,0
gcn79008124,0,0
gcn79008125,0,0
gcn79008129,0,0
gcn79008134,0,0
gcn79008138,0,0
gcn79008149,0,0
gcn79008152,0,0
gcn79008154,0,0
gcn79008159,0,0
gcn79008173,0,0
gcn79008175,0,0
gcn79008177,0,0
gcn79008178,0,0
gcn79008183,0,0
gcn79008184,0,0
gcn79008186,0,0
gcn79008202,0,0
gcn79008205,0,0
gcn79008209,0,0
gcn79008214,0,0
gcn79008215,0,0
gcn79008224,0,0
gcn79008226,0,0
gcn79008236,0,0
gcn79008239,0,0
gcn79008244,0,0
gcn79008245,0,0
gcn79008253,0,0
gcn79008255,0,0
gcn79008259,0,0
gcn79008262,0,0
gcn79008273,0,0
gcn79008275,0,0
gcn79008281,0,0
gcn79008286,0,0
gcn79008290,0,0
gcn79008312,0,0
gcn79008323,0,0
gcn79008328,0,0
gcn79008338,0,0
gcn79008346,0,0
gcn79008347,0,0
gcn79008367,0,0
gcn79008378,0,0
gcn79008393,0,0
gcn79008396,0,0
gcn79008406,0,0
gcn79008407,0,0
gcn79008410,0,0
gcn79008415,0,0
gcn79008435,0,0
gcn79008439,0,0
gcn79008441,0,0
gcn79008442,0,0
gcn79008448,0,0
gcn79008453,0,0
gcn79008457,0,0
gcn79008463,0,0
gcn79008486,0,0
gcn79008491,0,0
gcn79008498,0,0
gcn79008507,0,0
gcn79008510,0,0
gcn79008511,0,0
gcn79008520,0,0
gcn79008526,0,0
gcn79008530,0,0
gcn79008536,0,0
gcn79008542,0,0
gcn79008548,0,0
gcn79008553,0,0
gcn79008556,0,0
gcn79008559,0,0
gcn79008560,0,0
gcn79008563,0,0
gcn79008566,0,0
gcn79008569,0,0
gcn79008572,0,0
gcn79008577,0,0
gcn79008579,0,0
gcn79008589,0,0
gcn79008594,0,0
gcn79008597,0,0
gcn79008599,0,0
gcn79008615,0,0
gcn79008616,0,0
gcn79008618,0,0
gcn79008620,0,0
gcn79008623,0,0
gcn79008625,0,0
gcn79008628,0,0
gcn79008639,0,0
gcn79008641,0,0
gcn79008642,0,0
gcn79008648,0,0
gcn79008660,0,0
gcn79008662,0,0
gcn79008668,0,0
gcn79008669,0,0
gcn79008677,0,0
gcn79008680,0,0
gcn79008695,0,0
gcn79008697,0,0
gcn79008703,0,0
gcn79008706,0,0
gcn79008713,0,0
gcn79008714,0,0
gcn79008717,0,0
gcn79008718,0,0
gcn79008720,0,0
gcn79008731,0,0
gcn79008733,0,0
gcn79008738,0,0
gcn79008757,0,0
gcn79008758,0,0
gcn79008762,0,0
gcn79008783,0,0
gcn79008786,0,0
gcn79008800,0,0
gcn79008802,1,11
gcn79008809,0,0
gcn79008818,0,0
gcn79008823,0,0
gcn79008824,0,0
gcn79008833,0,0
gcn79008835,0,0
gcn79008841,0,0
gcn79008848,0,0
gcn79008854,0,0
gcn79008864,0,0
gcn79008869,0,0
gcn79008871,0,0
gcn79008874,0,0
gcn79008875,0,0
gcn79008881,0,0
gcn79008892,0,0
gcn79008907,0,0
gcn79008916,0,0
gcn79008923,0,0
gcn79008924,0,0
gcn79008946,0,0
gcn79008949,0,0
gcn79008958,0,0
gcn79008968,0,0
gcn79008970,0,0
gcn79008987,0,0
gcn79008991,0,0
gcn79008999,0,0
gcn79009002,0,0
gcn79009011,0,0
gcn79009018,0,0
gcn79009023,0,0
gcn79009026,0,0
gcn79009034,0,0
gcn79009043,0,0
gcn79009045,0,0
gcn79009048,0,0
gcn79009059,0,0
gcn79009066,0,0
gcn79009071,0,0
gcn79009075,0,0
gcn79009082,0,0
gcn79009092,0,0
gcn79009093,0,0
gcn79009104,0,0
gcn79009128,0,0
gcn79009136,0,0
gcn79009139,0,0
gcn79009140,0,0
gcn79009143,0,0
gcn79009146,0,0
gcn79009151,0,0
gcn79009155,0,0
gcn79009166,0,0
gcn79009172,0,0
gcn79009173,0,0
gcn79009178,0,0
gcn79009189,0,0
gcn79009198,0,0
gcn79009203,0,0
gcn79009210,0,0
gcn79009211,0,0
gcn79009233,0,0
gcn79009238,0,0
gcn79009240,0,0
gcn79009241,0,0
gcn79009244,0,0
gcn79009246,0,0
gcn79009252,0,0
gcn79009260,0,0
gcn79009268,0,0
gcn79009272,0,0
gcn79009273,0,0
gcn79009275,0,0
gcn79009295,0,0
gcn79009300,0,0
gcn79009307,0,0
gcn79009332,0,0
gcn79009335,0,0
gcn79009337,0,0
gcn79009345,0,0
gcn79009349,0,0
gcn79009370,0,0
gcn79009372,0,0
gcn79009378,0,0
gcn79009380,0,0
gcn79009385,0,0
gcn79009393,0,0
gcn79009394,0,0
gcn79009414,0,0
gcn79009425,0,0
gcn79009439,0,0
gcn79009440,0,0
gcn79009445,0,0
gcn79009458,0,0
gcn79009459,0,0
gcn79009461,0,0
gcn79009470,0,0
gcn79009474,0,0
gcn79009498,0,0
gcn79009503,0,0
gcn79009521,0,0
gcn79009523,0,0
gcn79009527,0,0
gcn79009548,0,0
gcn79009561,0,0
gcn79009564,0,0
gcn79009569,0,0
gcn79009572,0,0
gcn79009583,0,0
gcn79009585,0,0
gcn79009588,0,0
gcn79009593,0,0
gcn79009596,0,0
gcn79009599,0,0
gcn79009602,0,0
gcn79009607,0,0
gcn79009612,0,0
gcn79009614,0,0
gcn79009619,0,0
gcn79009629,0,0
gcn79009636,0,0
gcn79009639,0,0
gcn79009649,0,0
gcn79009661,0,0
gcn79009665,0,0
gcn79009671,0,0
gcn79009698,0,0
gcn79009700,0,0
gcn79009701,0,0
gcn79009705,0,0
gcn79009708,0,0
gcn79009714,0,0
gcn79009722,0,0
gcn79009727,0,0
gcn79009733,0,0
gcn79009745,0,0
gcn79009749,0,0
gcn79009755,0,0
gcn79009775,0,0
gcn79009782,0,0
gcn79009789,0,0
gcn79009793,0,0
gcn79009796,0,0
gcn79009805,0,0
gcn79009807,0,0
gcn79009816,0,0
gcn79009830,0,0
gcn79009831,0,0
gcn79009834,0,0
gcn79009835,0,0
gcn79009837,0,0
gcn79009840,0,0
gcn79009845,0,0
gcn79009848,0,0
gcn79009855,0,0
gcn79009860,0,0
gcn79009872,0,0
gcn79009874,0,0
gcn79009881,0,0
gcn79009883,0,0
gcn79009891,0,0
gcn79009898,0,0
gcn79009899,0,0
gcn79009908,0,0
gcn79009913,0,0
gcn79009923,0,0
gcn79009929,0,0
gcn79009930,0,0
gcn79009933,0,0
gcn79009937,0,0
gcn79009942,0,0
gcn79009944,0,0
gcn79009945,0,0
gcn79009946,0,0
gcn79009959,0,0
gcn79009963,0,0
gcn79009965,0,0
gcn79009974,0,0
gcn79010008,0,0
gcn79010009,0,0
gcn79010013,0,0
gcn79010018,0,0
gcn79010023,0,0
gcn79010026,0,0
gcn79010063,0,0
gcn79010071,0,0
gcn79010078,0,0
gcn79010080,0,0
gcn79010088,0,0
gcn79010090,0,0
gcn79010091,0,0
gcn79010093,0,0
gcn79010094,0,0
gcn79010095,0,0
gcn79010096,0,0
gcn79010105,0,0
gcn79010106,0,0
gcn79010107,0,0
gcn79010121,0,0
gcn79010128,0,0
gcn79010132,0,0
gcn79010133,0,0
gcn79010137,0,0
gcn79010144,0,0
gcn79010157,0,0
gcn79010158,0,0
gcn79010163,0,0
gcn79010176,0,0
gcn79010178,0,0
gcn79010181,0,0
gcn79010185,0,0
gcn79010186,0,0
gcn79010194,0,0
gcn79010201,0,0
gcn79010204,0,0
gcn79010212,0,0
gcn79010223,0,0
gcn79010224,0,0
gcn79010226,0,0
gcn79010239,0,0
gcn79010240,0,0
gcn79010247,0,0
gcn79010255,0,0
gcn79010256,0,0
gcn79010269,0,0
gcn79010273,0,0
gcn79010279,0,0
gcn79010288,0,0
gcn79010304,0,0
gcn79010309,0,0
gcn79010310,0,0
gcn79010314,0,0
gcn79010319,0,0
gcn79010322,0,0
gcn79010327,0,0
gcn79010336,0,0
gcn79010340,0,0
gcn79010346,0,0
gcn79010349,0,0
gcn79010357,0,0
gcn79010371,0,0
gcn79010373,0,0
gcn79010376,0,0
gcn79010383,0,0
gcn79010386,0,0
gcn79010389,0,0
gcn79010390,0,0
gcn79010391,0,0
gcn79010403,0,0
gcn79010405,0,0
gcn79010408,0,0
gcn79010415,0,0
gcn79010424,0,0
gcn79010426,0,0
gcn79010428,0,0
gcn79010432,0,0
gcn79010434,0,0
gcn79010448,0,0
gcn79010450,0,0
gcn79010479,0,0
gcn79010487,0,0
gcn79010491,0,0
gcn79010492,0,0
gcn79010494,0,0
gcn79010522,0,0
gcn79010527,0,0
gcn79010534,0,0
gcn79010536,0,0
gcn79010540,0,0
gcn79010546,0,0
gcn79010551,0,0
gcn79010556,0,0
gcn79010558,0,0
gcn79010561,0,0
gcn79010567,0,0
gcn79010569,0,0
gcn79010572,0,0
gcn79010577,0,0
gcn79010579,0,0
gcn79010583,0,0
gcn79010585,0,0
gcn79010613,0,0
gcn79010616,0,0
gcn79010629,0,0
gcn79010632,0,0
gcn79010633,0,0
gcn79010637,0,0
gcn79010640,0,0
gcn79010642,0,0
gcn79010644,0,0
gcn79010647,0,0
gcn79010649,0,0
gcn79010656,0,0
gcn79010662,0,0
gcn79010666,0,0
gcn79010667,0,0
gcn79010675,0,0
gcn79010680,0,0
gcn79010682,0,0
gcn79010685,0,0
gcn79010688,0,0
gcn79010693,0,0
gcn79010695,0,0
gcn79010699,0,0
gcn79010702,0,0
gcn79010707,0,0
gcn79010708,0,0
gcn79010711,0,0
gcn79010713,0,0
gcn79010715,0,0
gcn79010729,0,0
gcn79010749,0,0
gcn79010758,0,0
gcn79010760,0,0
gcn79010767,0,0
gcn79010782,0,0
gcn79010787,0,0
gcn79010793,0,0
gcn79010803,0,0
gcn79010810,0,0
gcn79010816,0,0
gcn79010843,0,0
gcn79010853,0,0
gcn79010856,0,0
gcn79010858,0,0
gcn79010867,0,0
gcn79010873,0,0
gcn79010874,0,0
gcn79010881,0,0
gcn79010882,0,0
gcn79010884,0,0
gcn79010885,0,0
gcn79010908,0,0
gcn79010916,0,0
gcn79010922,0,0
gcn79010925,0,0
gcn79010928,0,0
gcn79010930,0,0
gcn79010932,0,0
gcn79010946,0,0
gcn79010949,0,0
gcn79010968,0,0
gcn79010974,0,0
gcn79010979,0,0
gcn79010994,0,0
gcn79010996,0,0
gcn79011000,0,0
gcn79011008,0,0
gcn79011011,0,0
gcn79011017,0,0
gcn79011029,0,0
gcn79011032,0,0
gcn79011041,0,0
gcn79011042,0,0
gcn79011054,0,0
gcn79011062,0,0
gcn79011067,0,0
gcn79011068,0,0
gcn79011072,0,0
gcn79011085,0,0
gcn79011091,0,0
gcn79011103,0,0
gcn79011108,0,0
gcn79011120,0,0
gcn79011125,0,0
gcn79011127,0,0
gcn79011138,0,0
gcn79011151,0,0
gcn79011153,0,0
gcn79011154,0,0
gcn79011159,0,0
gcn79011165,0,0
gcn79011170,0,0
gcn79011180,0,0
gcn79011181,0,0
gcn79011186,0,0
gcn79011201,0,0
gcn79011216,0,0
gcn79011223,0,0
gcn79011248,0,0
gcn79011269,0,0
gcn79011271,0,0
gcn79011290,0,0
gcn79011308,0,0
gcn79011309,0,0
gcn79011316,0,0
gcn79011317,0,0
gcn79011324,0,0
gcn79011329,0,0
gcn79011335,0,0
gcn79011339,0,0
gcn79011341,0,0
gcn79011347,0,0
gcn79011351,0,0
gcn79011354,0,0
gcn79011355,0,0
gcn79011381,0,0
gcn79011387,0,0
gcn79011406,0,0
gcn79011407,0,0
gcn79011415,0,0
gcn79011418,0,0
gcn79011421,0,0
gcn79011428,0,0
gcn79011436,0,0
gcn79011439,0,0
gcn79011442,0,0
gcn79011445,0,0
gcn79011449,0,0
gcn79011452,0,0
gcn79011453,0,0
gcn79011468,0,0
gcn79011474,0,0
gcn79011479,0,0
gcn79011480,0,0
gcn79011486,0,0
gcn79011489,0,0
gcn79011494,0,0
gcn79011501,0,0
gcn79011502,0,0
gcn79011507,0,0
gcn79011508,0,0
gcn79011511,0,0
gcn79011512,0,0
gcn79011526,0,0
gcn79011527,0,0
gcn79011533,0,0
gcn79011538,0,0
gcn79011539,0,0
gcn79011543,0,0
gcn79011552,0,0
gcn79011563,0,0
gcn79011566,0,0
gcn79011571,0,0
gcn79011577,0,0
gcn79011581,0,0
gcn79011586,0,0
gcn79011594,0,0
gcn79011597,0,0
gcn79011608,0,0
gcn79011609,0,0
gcn79011613,0,0
gcn79011622,0,0
gcn79011623,0,0
gcn79011627,0,0
gcn79011649,0,0
gcn79011659,0,0
gcn79011662,0,0
gcn79011664,0,0
gcn79011666,0,0
gcn79011671,0,0
gcn79011675,0,0
gcn79011676,0,0
gcn79011688,0,0
gcn79011690,0,0
gcn79011692,0,0
gcn79011696,0,0
gcn79011700,0,0
gcn79011710,0,0
gcn79011714,0,0
gcn79011723,0,0
gcn79011731,0,0
gcn79011734,0,0
gcn79011753,0,0
gcn79011762,0,0
gcn79011769,0,0
gcn79011771,0,0
gcn79011775,0,0
gcn79011779,0,0
gcn79011791,0,0
gcn79011795,0,0
gcn79011796,0,0
gcn79011798,0,0
gcn79011802,0,0
gcn79011811,0,0
gcn79011812,0,0
gcn79011813,0,0
gcn79011825,0,0
gcn79011851,0,0
gcn79011856,0,0
gcn79011858,0,0
gcn79011867,0,0
gcn79011873,0,0
gcn79011875,0,0
gcn79011884,0,0
gcn79011889,0,0
gcn79011892,0,0
gcn79011897,0,0
gcn79011912,0,0
gcn79011914,0,0
gcn79011916,0,0
gcn79011920,0,0
gcn79011921,0,0
gcn79011934,0,0
gcn79011939,0,0
gcn79011945,0,0
gcn79011950,0,0
gcn79011951,0,0
gcn79011952,0,0
gcn79011956,0,0
gcn79011960,0,0
gcn79011968,0,0
gcn79011971,0,0
gcn79011982,0,0
gcn79012002,0,0
gcn79012010,0,0
gcn79012017,0,0
gcn79012021,0,0
gcn79012022,0,0
gcn79012031,0,0
gcn79012045,0,0
gcn79012050,0,0
gcn79012054,0,0
gcn79012055,0,0
gcn79012072,0,0
gcn79012075,0,0
gcn79012078,0,0
gcn79012108,0,0
gcn79012110,0,0
gcn79012114,0,0
gcn79012115,0,0
gcn79012121,0,0
gcn79012127,0,0
gcn79012129,0,0
gcn79012134,0,0
gcn79012135,0,0
gcn79012140,0,0
gcn79012144,0,0
gcn79012145,0,0
gcn79012146,0,0
gcn79012164,0,0
gcn79012167,0,0
gcn79012176,0,0
gcn79012184,0,0
gcn79012193,0,0
gcn79012198,0,0
gcn79012200,0,0
gcn79012203,0,0
gcn79012212,0,0
gcn79012229,0,0
gcn79012231,0,0
gcn79012232,0,0
gcn79012240,0,0
gcn79012243,0,0
gcn79012245,0,0
gcn79012254,0,0
gcn79012276,0,0
gcn79012290,0,0
gcn79012302,0,0
gcn79012311,0,0
gcn79012312,0,0
gcn79012314,0,0
gcn79012321,0,0
gcn79012329,0,0
gcn79012330,0,0
gcn79012350,0,0
gcn79012365,0,0
gcn79012366,0,0
gcn79012394,0,0
gcn79012397,0,0
gcn79012398,1,16
gcn79012412,0,0
gcn79012416,0,0
gcn79012418,0,0
gcn79012419,0,0
gcn79012425,0,0
gcn79012431,0,0
gcn79012452,0,0
gcn79012454,0,0
gcn79012467,0,0
gcn79012480,0,0
gcn79012482,0,0
gcn79012497,0,0
gcn79012508,0,0
gcn79012509,0,0
gcn79012512,0,0
gcn79012525,0,0
gcn79012537,0,0
gcn79012538,0,0
gcn79012539,0,0
gcn79012541,0,0
gcn79012542,0,0
gcn79012550,0,0
gcn79012552,0,0
gcn79012556,0,0
gcn79012560,0,0
gcn79012565,0,0
gcn79012566,0,0
gcn79012567,0,0
gcn79012570,0,0
gcn79012579,0,0
gcn79012580,0,0
gcn79012587,0,0
gcn79012591,0,0
gcn79012594,0,0
gcn79012597,0,0
gcn79012599,0,0
gcn79012613,0,0
gcn79012619,0,0
gcn79012621,0,0
gcn79012623,0,0
gcn79012631,0,0
gcn79012632,0,0
gcn79012633,0,0
gcn79012638,0,0
gcn79012644,0,0
gcn79012646,0,0
gcn79012650,0,0
gcn79012651,0,0
gcn79012656,0,0
gcn79012657,0,0
gcn79012659,0,0
gcn79012668,0,0
gcn79012669,0,0
gcn79012673,0,0
gcn79012685,0,0
gcn79012687,0,0
gcn79012688,0,0
gcn79012689,0,0
gcn79012709,0,0
gcn79012717,0,0
gcn79012721,0,0
gcn79012731,0,0
gcn79012732,0,0
gcn79012739,0,0
gcn79012740,0,0
gcn79012753,0,0
gcn79012765,0,0
gcn79012772,1,5
gcn79012784,0,0
gcn79012808,0,0
gcn79012809,0,0
gcn79012821,0,0
gcn79012828,0,0
gcn79012832,0,0
gcn79012839,0,0
gcn79012848,0,0
gcn79012853,0,0
gcn79012860,0,0
gcn79012865,0,0
gcn79012875,0,0
gcn79012880,0,0
gcn79012881,0,0
gcn79012885,0,0
gcn79012892,0,0
gcn79012906,0,0
gcn79012910,0,0
gcn79012912,0,0
gcn79012919,0,0
gcn79012923,0,0
gcn79012928,0,0
gcn79012942,1,9
gcn79012950,0,0
gcn79012954,0,0
gcn79012965,0,0
gcn79012971,0,0
gcn79012993,0,0
gcn79012994,0,0
gcn79012995,0,0
gcn79013011,0,0
gcn79013026,0,0
gcn79013033,0,0
gcn79013039,0,0
gcn79013049,0,0
gcn79013065,0,0
gcn79013069,0,0
gcn79013075,0,0
gcn79013082,0,0
gcn79013085,0,0
gcn79013096,0,0
gcn79013109,0,0
gcn79013123,0,0
gcn79013125,0,0
gcn79013136,0,0
gcn79013143,0,0
gcn79013159,0,0
gcn79013162,0,0
gcn79013164,0,0
gcn79013172,0,0
gcn79013178,0,0
gcn79013188,0,0
gcn79013189,0,0
gcn79013190,0,0
gcn79013194,0,0
gcn79013195,0,0
gcn79013207,0,0
gcn79013211,0,0
gcn79013215,0,0
gcn79013231,0,0
gcn79013232,0,0
gcn79013249,0,0
gcn79013251,0,0
gcn79013252,0,0
gcn79013254,0,0
gcn79013256,0,0
gcn79013260,0,0
gcn79013264,0,0
gcn79013266,0,0
gcn79013270,0,0
gcn79013311,0,0
gcn79013317,0,0
gcn79013320,0,0
gcn79013326,0,0
gcn79013334,0,0
gcn79013338,0,0
gcn79013352,0,0
gcn79013353,0,0
gcn79013363,0,0
gcn79013364,0,0
gcn79013367,0,0
gcn79013369,0,0
gcn79013374,0,0
gcn79013379,0,0
gcn79013385,0,0
gcn79013394,0,0
gcn79013399,0,0
gcn79013420,0,0
gcn79013432,0,0
gcn79013435,0,0
gcn79013443,0,0
gcn79013448,1,30
gcn79013450,0,0
gcn79013453,0,0
gcn79013455,0,0
gcn79013468,0,0
gcn79013473,0,0
gcn79013489,0,0
gcn79013490,0,0
gcn79013491,0,0
gcn79013492,0,0
gcn79013508,0,0
gcn79013515,0,0
gcn79013524,0,0
gcn79013526,0,0
gcn79013529,0,0
gcn79013536,0,0
gcn79013538,0,0
gcn79013540,0,0
gcn79013543,0,0
gcn79013559,0,0
gcn79013563,0,0
gcn79013565,0,0
gcn79013572,0,0
gcn79013573,0,0
gcn79013580,0,0
gcn79013583,0,0
gcn79013585,0,0
gcn79013596,0,0
gcn79013603,0,0
gcn79013619,0,0
gcn79013630,0,0
gcn79013648,0,0
gcn79013649,0,0
gcn79013652,0,0
gcn79013666,0,0
gcn79013670,0,0
gcn79013676,0,0
gcn79013699,0,0
gcn79013701,0,0
gcn79013705,0,0
gcn79013706,0,0
gcn79013707,0,0
gcn79013716,0,0
gcn79013725,0,0
gcn79013733,0,0
gcn79013739,0,0
gcn79013747,0,0
gcn79013749,0,0
gcn79013752,0,0
gcn79013755,0,0
gcn79013762,0,0
gcn79013772,0,0
gcn79013773,0,0
gcn79013792,0,0
gcn79013793,0,0
gcn79013812,0,0
gcn79013813,0,0
gcn79013815,0,0
gcn79013820,0,0
gcn79013824,0,0
gcn79013835,0,0
gcn79013841,0,0
gcn79013855,0,0
gcn79013864,0,0
gcn79013870,0,0
gcn79013872,0,0
gcn79013876,0,0
gcn79013877,0,0
gcn79013881,0,0
gcn79013882,0,0
gcn79013890,0,0
gcn79013899,0,0
gcn79013905,0,0
gcn79013907,0,0
gcn79013919,0,0
gcn79013924,0,0
gcn79013925,0,0
gcn79013928,0,0
gcn79013935,0,0
gcn79013941,0,0
gcn79013966,0,0
gcn79013968,0,0
gcn79013976,0,0
gcn79013983,0,0
gcn79013988,0,0
gcn79013991,0,0
gcn79014001,0,0
gcn79014006,0,0
gcn79014010,0,0
gcn79014014,0,0
gcn79014015,0,0
gcn79014032,0,0
gcn79014044,0,0
gcn79014056,0,0
gcn79014057,0,0
gcn79014059,0,0
gcn79014067,0,0
gcn79014069,0,0
gcn79014073,0,0
gcn79014080,0,0
gcn79014093,0,0
gcn79014095,0,0
gcn79014096,0,0
gcn79014105,0,0
gcn79014123,0,0
gcn79014130,0,0
gcn79014133,0,0
gcn79014135,0,0
gcn79014145,0,0
gcn79014146,0,0
gcn79014147,0,0
gcn79014150,0,0
gcn79014156,0,0
gcn79014163,0,0
gcn79014164,0,0
gcn79014168,0,0
gcn79014169,0,0
gcn79014175,0,0
gcn79014188,0,0
gcn79014191,0,0
gcn79014197,0,0
gcn79014198,0,0
gcn79014203,0,0
gcn79014216,0,0
gcn79014218,0,0
gcn79014219,0,0
gcn79014220,0,0
gcn79014223,0,0
gcn79014226,0,0
gcn79014229,0,0
gcn79014240,0,0
gcn79014242,0,0
gcn79014245,0,0
gcn79014249,0,0
gcn79014254,0,0
gcn79014264,0,0
gcn79014271,0,0
gcn79014284,0,0
gcn79014292,0,0
gcn79014294,0,0
gcn79014302,0,0
gcn79014305,0,0
gcn79014315,0,0
gcn79014320,0,0
gcn79014324,0,0
gcn79014326,0,0
gcn79014349,0,0
gcn79014355,0,0
gcn79014359,0,0
gcn79014367,0,0
gcn79014369,0,0
gcn79014371,0,0
gcn79014376,0,0
gcn79014380,0,0
gcn79014383,0,0
gcn79014391,0,0
gcn79014401,0,0
gcn79014402,0,0
gcn79014403,0,0
gcn79014409,0,0
gcn79014419,0,0
gcn79014420,0,0
gcn79014433,0,0
gcn79014446,0,0
gcn79014451,0,0
gcn79014497,0,0
gcn79014499,0,0
gcn79014502,0,0
gcn79014512,0,0
gcn79014514,0,0
gcn79014515,0,0
gcn79014517,0,0
gcn79014522,0,0
gcn79014524,0,0
gcn79014526,1,2
gcn79014535,0,0
gcn79014550,0,0
gcn79014557,0,0
gcn79014567,0,0
gcn79014569,0,0
gcn79014573,0,0
gcn79014579,0,0
gcn79014580,0,0
gcn79014584,0,0
gcn79014586,0,0
gcn79014587,0,0
gcn79014592,0,0
gcn79014593,0,0
gcn79014600,0,0
gcn79014603,0,0
gcn79014605,0,0
gcn79014617,0,0
gcn79014619,0,0
gcn79014626,0,0
gcn79014632,0,0
gcn79014633,0,0
gcn79014647,0,0
gcn79014651,0,0
gcn79014656,0,0
gcn79014665,0,0
gcn79014670,0,0
gcn79014675,0,0
gcn79014682,0,0
gcn79014684,0,0
gcn79014711,0,0
gcn79014715,0,0
gcn79014716,0,0
gcn79014720,0,0
gcn79014730,0,0
gcn79014734,0,0
gcn79014750,0,0
gcn79014765,0,0
gcn79014779,0,0
gcn79014784,0,0
gcn79014787,0,0
gcn79014796,0,0
gcn79014797,0,0
gcn79014800,0,0
gcn79014831,0,0
gcn79014835,0,0
gcn79014847,0,0
gcn79014849,0,0
gcn79014867,0,0
gcn79014872,0,0
gcn79014877,0,0
gcn79014881,0,0
gcn79014888,0,0
gcn79014906,0,0
gcn79014909,0,0
gcn79014911,0,0
gcn79014920,0,0
gcn79014922,0,0
gcn79014933,0,0
gcn79014944,0,0
gcn79014948,0,0
gcn79014952,0,0
gcn79014966,0,0
gcn79014972,0,0
gcn79014981,0,0
gcn79014983,0,0
gcn79014988,0,0
gcn79014990,0,0
gcn79015000,0,0
gcn79015010,0,0
gcn79015015,0,0
gcn79015023,0,0
gcn79015026,0,0
gcn79015032,0,0
gcn79015038,0,0
gcn79015041,0,0
gcn79015049,0,0
gcn79015057,0,0
gcn79015058,0,0
gcn79015067,0,0
gcn79015071,0,0
gcn79015074,0,0
gcn79015085,0,0
gcn79015094,0,0
gcn79015098,0,0
gcn79015099,0,0
gcn79015102,0,0
gcn79015106,0,0
gcn79015117,0,0
gcn79015121,0,0
gcn79015125,0,0
gcn79015138,0,0
gcn79015139,0,0
gcn79015149,0,0
gcn79015158,0,0
gcn79015169,0,0
gcn79015173,0,0
gcn79015181,0,0
gcn79015183,0,0
gcn79015189,0,0
gcn79015192,0,0
gcn79015203,0,0
gcn79015206,0,0
gcn79015215,0,0
gcn79015219,0,0
gcn79015222,0,0
gcn79015228,0,0
gcn79015229,0,0
gcn79015232,0,0
gcn79015234,0,0
gcn79015264,0,0
gcn79015278,0,0
gcn79015280,0,0
gcn79015282,0,0
gcn79015288,0,0
gcn79015306,0,0
gcn79015311,0,0
gcn79015314,0,0
gcn79015317,0,0
gcn79015332,0,0
gcn79015361,0,0
gcn79015364,0,0
gcn79015369,0,0
gcn79015380,0,0
gcn79015384,0,0
gcn79015385,0,0
gcn79015389,0,0
gcn79015397,0,0
gcn79015401,0,0
gcn79015416,0,0
gcn79015421,0,0
gcn79015422,0,0
gcn79015432,0,0
gcn79015444,0,0
gcn79015446,0,0
gcn79015455,0,0
gcn79015460,0,0
gcn79015470,0,0
gcn79015479,0,0
gcn79015481,0,0
gcn79015485,0,0
gcn79015490,0,0
gcn79015503,0,0
gcn79015507,0,0
gcn79015515,0,0
gcn79015529,0,0
gcn79015531,0,0
gcn79015536,0,0
gcn79015540,0,0
gcn79015545,0,0
gcn79015557,0,0
gcn79015561,0,0
gcn79015574,0,0
gcn79015579,0,0
gcn79015584,0,0
gcn79015586,0,0
gcn79015589,0,0
gcn79015601,0,0
gcn79015605,0,0
gcn79015607,0,0
gcn79015612,0,0
gcn79015632,0,0
gcn79015633,0,0
gcn79015636,0,0
gcn79015643,0,0
gcn79015646,0,0
gcn79015647,0,0
gcn79015650,0,0
gcn79015659,0,0
gcn79015669,0,0
gcn79015692,0,0
gcn79015695,0,0
gcn79015700,0,0
gcn79015703,0,0
gcn79015711,0,0
gcn79015713,0,0
gcn79015717,0,0
gcn79015723,0,0
gcn79015726,0,0
gcn79015734,0,0
gcn79015735,0,0
gcn79015747,0,0
gcn79015756,0,0
gcn79015763,0,0
gcn79015766,0,0
gcn79015768,0,0
gcn79015771,0,0
gcn79015777,0,0
gcn79015778,0,0
gcn79015779,0,0
gcn79015781,0,0
gcn79015783,0,0
gcn79015786,0,0
gcn79015791,0,0
gcn79015804,0,0
